,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
3225,Leichhardt,-33.8819328,151.155867,Pioneers Memorial Park,-33.87864831727648,151.15668550753762,Park
3226,Leichhardt,-33.8819328,151.155867,Berkelouw Books,-33.885767432063375,151.15729329923806,Bookstore
3227,Leichhardt,-33.8819328,151.155867,At Fernando's,-33.88413783806783,151.15710423775315,Italian Restaurant
3228,Leichhardt,-33.8819328,151.155867,Grill'd,-33.88582595315484,151.15734102446805,Burger Joint
3229,Leichhardt,-33.8819328,151.155867,Koi Bento,-33.882469789089264,151.15692536839285,Japanese Restaurant
3230,Leichhardt,-33.8819328,151.155867,Thainamic,-33.88231,151.15653,Thai Restaurant
3231,Leichhardt,-33.8819328,151.155867,Sushi Maru,-33.885930915885744,151.15737058814528,Sushi Restaurant
3232,Leichhardt,-33.8819328,151.155867,Leichhardt Espresso,-33.885814147903595,151.15737167906468,Café
3233,Leichhardt,-33.8819328,151.155867,Capriccio Osteria & Bar,-33.881282807353784,151.15681171417236,Italian Restaurant
3234,Leichhardt,-33.8819328,151.155867,7ettimo,-33.88119,151.15706,Italian Restaurant
3235,Leichhardt,-33.8819328,151.155867,Norton Street Grocer,-33.88578465656186,151.15802664032825,Farmers Market
3236,Leichhardt,-33.8819328,151.155867,Anytime Fitness,-33.8857855545215,151.1575340388629,Gym / Fitness Center
3237,Leichhardt,-33.8819328,151.155867,IGA Leichhardt,-33.88253,151.15656,Grocery Store
3238,Leichhardt,-33.8819328,151.155867,Caffe Il Vizio,-33.885893829630305,151.15805022678828,Café
3239,Leichhardt,-33.8819328,151.155867,Chemist Warehouse,-33.88260719000389,151.1569306943819,Pharmacy
3240,Leichhardt,-33.8819328,151.155867,Taaza,-33.878241396890765,151.15633274028448,Café
3241,Leichhardt,-33.8819328,151.155867,Coles,-33.885878700629796,151.15804027219525,Supermarket
3242,Leichhardt,-33.8819328,151.155867,JB Hi-Fi,-33.88513267978306,151.15739636049713,Electronics Store
3243,Leichhardt,-33.8819328,151.155867,Moretti Ristorante Pizzeria,-33.886172405755666,151.1575022903941,Italian Restaurant
3244,Leichhardt,-33.8819328,151.155867,Jasmin1,-33.884209327145086,151.15126357652227,Lebanese Restaurant
3245,Leichhardt,-33.8819328,151.155867,The Best Thai,-33.8860822127254,151.15737647048934,Thai Restaurant
3246,Leichhardt,-33.8819328,151.155867,Norton Plaza,-33.885802619436575,151.15776887648028,Shopping Mall
3247,Leichhardt,-33.8819328,151.155867,Berkelouw Cafe,-33.88577518066547,151.1573872665167,Café
3248,Leichhardt,-33.8819328,151.155867,Vinnies,-33.884037,151.151125,Thrift / Vintage Store
3249,Len Waters Estate,-33.9146,150.8532,BP,-33.91810544,150.85425535,Gas Station
3250,Len Waters Estate,-33.9146,150.8532,McDonalds,-33.918508,150.853871,Fast Food Restaurant
3251,Leonay,-33.7650058,150.6511051,Soto Ayam Kampung Buring,-33.7656322,150.6518038,Breakfast Spot
3252,Leonay,-33.7650058,150.6511051,New Dimensions,-33.766883641899916,150.648572965922,Gym
3253,Leonay,-33.7650058,150.6511051,Nepean River,-33.761633671327,150.6516830693185,River
3254,Leonay,-33.7650058,150.6511051,Emu Sports Club,-33.76068284482044,150.64974208305114,Sports Bar
3255,Leppington,-33.9543857,150.80806378606871,Platforms 1 & 2,-33.95427,150.808175,Platform
3256,Leppington,-33.9543857,150.80806378606871,Leppington Station,-33.954341456218664,150.8083087617885,Train Station
3257,Leumeah,-34.054311299999995,150.8371354,Leumeah,-34.052038542218106,150.83656112462768,Neighborhood
3258,Leumeah,-34.054311299999995,150.8371354,Smileys Take Away,-34.057973763035115,150.83760019739844,Australian Restaurant
3259,Leumeah,-34.054311299999995,150.8371354,Pizzamex,-34.05152346007526,150.832911003381,Mexican Restaurant
3260,Lewisham,-33.8953868,151.1466449,Anytime Fitness Lewisham,-33.89492434914288,151.1442487042043,Gym / Fitness Center
3261,Lewisham,-33.8953868,151.1466449,Trainspotting,-33.893835841662785,151.14751975074108,Café
3262,Lewisham,-33.8953868,151.1466449,Officeworks,-33.896748543753965,151.149011724408,Paper / Office Supplies Store
3263,Lewisham,-33.8953868,151.1466449,Petersham Newsagency,-33.89394031466777,151.14817206447418,Newsstand
3264,Lewisham,-33.8953868,151.1466449,Charlie's Deli,-33.8939925639386,151.14846396041568,Deli / Bodega
3265,Lewisham,-33.8953868,151.1466449,Platform 1,-33.893286399161816,151.1476385593414,Platform
3266,Lewisham,-33.8953868,151.1466449,Morton Park,-33.89884564291081,151.14651203155515,Park
3267,Liberty Grove,-33.8413889,151.0838889,Sydney Olympic Park - Bike Path,-33.83812059381674,151.0828322288525,Trail
3268,Liberty Grove,-33.8413889,151.0838889,Concord Rd,-33.841154,151.088567,Road
3269,Liberty Grove,-33.8413889,151.0838889,1st Choice Liquor Superstore,-33.84043754231505,151.0886640688028,Liquor Store
3270,Liberty Grove,-33.8413889,151.0838889,Wetlands Sydney Olympic Park,-33.84443693180312,151.07993182698218,Lake
3271,Lidcombe,-33.8630649,151.0456771,Joseph's Bakery,-33.86382190104655,151.04391944756946,Bakery
3272,Lidcombe,-33.8630649,151.0456771,Tanomi,-33.862396,151.04503,Japanese Restaurant
3273,Lidcombe,-33.8630649,151.0456771,Hanabi,-33.865212,151.043527,Korean Restaurant
3274,Lidcombe,-33.8630649,151.0456771,Dooleys Lidcombe Catholic Club,-33.863370454585215,151.04231755644258,General Entertainment
3275,Lidcombe,-33.8630649,151.0456771,Sizzling Fillo,-33.86402968225691,151.045132799733,Filipino Restaurant
3276,Lidcombe,-33.8630649,151.0456771,Smelly Cheesecake Shop,-33.86436,151.04395,Café
3277,Lidcombe,-33.8630649,151.0456771,Crispy Cluckers,-33.86409,151.04352,Fried Chicken Joint
3278,Lidcombe,-33.8630649,151.0456771,Subway,-33.86302051724989,151.04458595802961,Sandwich Place
3279,Lidcombe,-33.8630649,151.0456771,Cafe on Railway,-33.86373044958129,151.0442150928699,Café
3280,Lidcombe,-33.8630649,151.0456771,8 Dragons,-33.86218,151.04459,Chinese Restaurant
3281,Lidcombe,-33.8630649,151.0456771,McDonald's,-33.86473412167375,151.042004760638,Fast Food Restaurant
3282,Lidcombe,-33.8630649,151.0456771,Vincent's Noodle House,-33.86215686336543,151.04369553913648,Vietnamese Restaurant
3283,Lidcombe,-33.8630649,151.0456771,Flower Cafe Mattaniah,-33.86448,151.04401,Café
3284,Lidcombe,-33.8630649,151.0456771,PhoBale Vietnamese Noodle Bar,-33.8642022692292,151.04367891989864,Vietnamese Restaurant
3285,Lidcombe,-33.8630649,151.0456771,Railway Hotel,-33.86370789104625,151.04394528214212,Bar
3286,Lidcombe,-33.8630649,151.0456771,Cael Bakery Cafe,-33.863930010394064,151.04391448462408,Café
3287,Lidcombe,-33.8630649,151.0456771,James Bakery,-33.86127,151.04526,Bakery
3288,Lidcombe,-33.8630649,151.0456771,Caffe Cherry Beans,-33.864093468380716,151.04378371380957,Frozen Yogurt Shop
3289,Lidcombe,-33.8630649,151.0456771,BBQ Chicken,-33.86409,151.04352,BBQ Joint
3290,Lidcombe,-33.8630649,151.0456771,Muri Korean BBQ,-33.86472,151.04329,Korean Restaurant
3291,Lidcombe,-33.8630649,151.0456771,Platforms 2 & 3,-33.86337392841562,151.04230039499632,Platform
3292,Lilli Pilli,-34.0680729,151.1159938,Lilli Pilli Point,-34.067903018708044,151.11541143042973,Harbor / Marina
3293,Lilli Pilli,-34.0680729,151.1159938,Lilli Pilli Pool,-34.069622,151.110933,Pool
3294,Lilyfield,-33.870987899999996,151.1616185,The Local Press,-33.871389178195194,151.16044876260727,Café
3295,Lilyfield,-33.870987899999996,151.1616185,Orange Grove Markets,-33.87192140153332,151.1587975858151,Farmers Market
3296,Lilyfield,-33.870987899999996,151.1616185,Pane e Cipolla,-33.871418,151.160643,Café
3297,Lilyfield,-33.870987899999996,151.1616185,Orange Grove Hotel,-33.87210546245208,151.1599614875916,Pub
3298,Lilyfield,-33.870987899999996,151.1616185,Pizza Hut,-33.87142458816074,151.1607989148216,Pizza Place
3299,Lilyfield,-33.870987899999996,151.1616185,Grove Laksa,-33.87346643192156,151.15844935567353,Malay Restaurant
3300,Lilyfield,-33.870987899999996,151.1616185,Josephine Agostino Hair,-33.87366619701118,151.15827296996974,Cosmetics Shop
3301,Lilyfield,-33.870987899999996,151.1616185,Lilyfield Light Rail Stop,-33.87407034728845,151.16497581482304,Light Rail Station
3302,Lilyfield,-33.870987899999996,151.1616185,Flowers on Norton St,-33.87431841822685,151.1583127989823,Flower Shop
3303,Lindfield,-33.7802907,151.15958480000003,Lindfield Sport & Recreation Centre,-33.77794927572222,151.1574707020066,Golf Course
3304,Lindfield,-33.7802907,151.15958480000003,Princes Park Primula Oval,-33.77821422202726,151.15594014540108,Park
3305,Linley Point,-33.8272222,151.15,Linley Point Park,-33.82701883227719,151.14951652202254,Park
3306,Linley Point,-33.8272222,151.15,Cunningham's Reach,-33.827892452825836,151.14613128145348,Park
3307,Linley Point,-33.8272222,151.15,Jack and Jill Furniture,-33.82942820720484,151.15387201309204,Furniture / Home Store
3308,Linley Point,-33.8272222,151.15,Carisbrook Historic House,-33.82318,151.15018,Historic Site
3309,Little Bay,-33.9834309,151.24703290000002,St Michael's Golf Club,-33.98479455529703,151.2465758032097,Golf Course
3310,Little Bay,-33.9834309,151.24703290000002,Site Pizza Bar,-33.98000761440367,151.24555675336066,Pizza Place
3311,Little Bay,-33.9834309,151.24703290000002,Piccola Baia,-33.980391483345784,151.24572749034527,Italian Restaurant
3312,Little Bay,-33.9834309,151.24703290000002,The Coast Golf Club,-33.982874983934764,151.25106767049022,Golf Course
3313,Little Bay,-33.9834309,151.24703290000002,The Green Olive,-33.98030450321302,151.24565922735218,Café
3314,Little Bay,-33.9834309,151.24703290000002,Bob-A-Day Park,-33.983385135690924,151.24633312225342,Park
3315,Little Bay,-33.9834309,151.24703290000002,Coast Hospital Memorial Park,-33.98073398276632,151.2485432624817,Park
3316,Little Bay,-33.9834309,151.24703290000002,Foodworks,-33.98027,151.24528,Supermarket
3317,Little Bay,-33.9834309,151.24703290000002,Little Hutong,-33.97985257879146,151.24547705141285,Asian Restaurant
3318,Little Bay,-33.9834309,151.24703290000002,The Coast Golf & Recreation Club,-33.9802150492311,151.25073746553997,Golf Course
3319,Liverpool,-33.919825200000005,150.92566000000002,Ristretto & Co,-33.92103735781063,150.923096862919,Café
3320,Liverpool,-33.919825200000005,150.92566000000002,Macchina Espresso,-33.923836,150.92322,Café
3321,Liverpool,-33.919825200000005,150.92566000000002,JB Hi-Fi,-33.91975228062415,150.9238679829294,Electronics Store
3322,Liverpool,-33.919825200000005,150.92566000000002,Coles,-33.91905919998489,150.92277751443365,Supermarket
3323,Liverpool,-33.919825200000005,150.92566000000002,Woodlands Tandoori,-33.923436,150.924582,Indian Restaurant
3324,Liverpool,-33.919825200000005,150.92566000000002,Anytime Fitness Liverpool,-33.917523585073205,150.92498889355917,Gym
3325,Liverpool,-33.919825200000005,150.92566000000002,Schnitz,-33.91894516882274,150.92426583079862,Fried Chicken Joint
3326,Liverpool,-33.919825200000005,150.92566000000002,Oporto,-33.91884,150.924389,Fast Food Restaurant
3327,Liverpool,-33.919825200000005,150.92566000000002,Oliver Brown,-33.918745783333,150.9242840797593,Café
3328,Liverpool,-33.919825200000005,150.92566000000002,Bean Bag,-33.91903907927408,150.92315628432942,Coffee Shop
3329,Liverpool,-33.919825200000005,150.92566000000002,Boost Juice Bar,-33.91902183056638,150.92430062854078,Juice Bar
3330,Liverpool,-33.919825200000005,150.92566000000002,Subway,-33.920340863825075,150.92362384950292,Sandwich Place
3331,Liverpool,-33.919825200000005,150.92566000000002,Westfield Liverpool,-33.918991167255605,150.92385109920977,Shopping Mall
3332,Liverpool,-33.919825200000005,150.92566000000002,Myer,-33.918921206164725,150.92497662152957,Department Store
3333,Liverpool,-33.919825200000005,150.92566000000002,Woolworths,-33.91841473726251,150.92386470144118,Supermarket
3334,Liverpool,-33.919825200000005,150.92566000000002,Target,-33.9185327762418,150.92380301153955,Big Box Store
3335,Liverpool,-33.919825200000005,150.92566000000002,The Coffee Emporium,-33.91900907181727,150.92276051676293,Coffee Shop
3336,Liverpool,-33.919825200000005,150.92566000000002,Liverpool Plaza,-33.92161774115269,150.92368066189786,Shopping Mall
3337,Liverpool,-33.919825200000005,150.92566000000002,Nando's,-33.920178937400074,150.92371430377668,Portuguese Restaurant
3338,Liverpool,-33.919825200000005,150.92566000000002,The Coffee Club,-33.91898988236819,150.9229748600697,Coffee Shop
3339,Liverpool,-33.919825200000005,150.92566000000002,McDonald's,-33.918822350825856,150.9244021811566,Fast Food Restaurant
3340,Liverpool,-33.919825200000005,150.92566000000002,eVent Cinemas,-33.919288408947644,150.9239938738232,Movie Theater
3341,Liverpool,-33.919825200000005,150.92566000000002,KFC,-33.919075825545114,150.92348098754883,Fast Food Restaurant
3342,Liverpool,-33.919825200000005,150.92566000000002,Vine & Grind Espresso Bar,-33.918007,150.92453,Café
3343,Liverpool,-33.919825200000005,150.92566000000002,Mr Seafood,-33.918283,150.923826,Seafood Restaurant
3344,Loftus,-34.0434357,151.0504559,The Sydney Tramway Museum,-34.04543453482797,151.0520679786641,Museum
3345,Loftus,-34.0434357,151.0504559,Loftus Bakery,-34.04519408783813,151.05106159378994,Bakery
3346,Loftus,-34.0434357,151.0504559,Sutherland Shire Cycling Club,-34.04330122073148,151.0532620410023,Athletics & Sports
3347,Loftus,-34.0434357,151.0504559,Loftus Station,-34.045136787108696,151.0512525152085,Train Station
3348,Longueville,-33.8291667,151.1686111,Kingsford-Smith Oval,-33.830883240788026,151.1669730037145,Park
3349,Longueville,-33.8291667,151.1686111,Cryptic Crypt,-33.82636,151.16511,Arcade
3350,Longueville,-33.8291667,151.1686111,Woodford Bay,-33.826606106152816,151.1726006851282,Bay
3351,Lovett Bay,-33.6325997,151.2763618,Elvina Waterfalls,-33.635992496469186,151.27326128755078,Scenic Lookout
3352,Lower Portland,-33.835451899999995,151.2083011,Pizza Pasta Bene,-33.834825282262116,151.20734629208778,Italian Restaurant
3353,Lower Portland,-33.835451899999995,151.2083011,Five Points,-33.837086834073475,151.20893287350074,American Restaurant
3354,Lower Portland,-33.835451899999995,151.2083011,Bourke Street Bakery,-33.83887,151.207358,Bakery
3355,Lower Portland,-33.835451899999995,151.2083011,Altitude Juice Bar,-33.83775155856788,151.20743951107974,Juice Bar
3356,Lower Portland,-33.835451899999995,151.2083011,Cafe Phoenix,-33.83779015491187,151.20763893767918,Café
3357,Lower Portland,-33.835451899999995,151.2083011,North Sydney Markets,-33.83383974596634,151.2075161933899,Market
3358,Lower Portland,-33.835451899999995,151.2083011,Green Moustache,-33.837859,151.206679,Bar
3359,Lower Portland,-33.835451899999995,151.2083011,Sakura,-33.83546139636186,151.20765812354614,Japanese Restaurant
3360,Lower Portland,-33.835451899999995,151.2083011,The Naked Duck,-33.83682288360307,151.20623798440283,Café
3361,Lower Portland,-33.835451899999995,151.2083011,The Treehouse,-33.83855951322882,151.20550312708394,Bar
3362,Lower Portland,-33.835451899999995,151.2083011,Charlie & Franks,-33.83799554761583,151.2090404589411,Café
3363,Lower Portland,-33.835451899999995,151.2083011,The Northside Bunker,-33.83924082467509,151.20879179983737,Café
3364,Lower Portland,-33.835451899999995,151.2083011,Civic Park,-33.83391259492814,151.20742962888752,Park
3365,Lower Portland,-33.835451899999995,151.2083011,Vienna Sandwiches,-33.83904638468801,151.20828121692765,Sandwich Place
3366,Lower Portland,-33.835451899999995,151.2083011,Sunset Cinema,-33.83145006122693,151.20914951515283,Movie Theater
3367,Lower Portland,-33.835451899999995,151.2083011,Blue Chair Cafe,-33.83820284752897,151.20957107040033,Café
3368,Lower Portland,-33.835451899999995,151.2083011,Coffee Wala,-33.835002600999786,151.2088412662271,Café
3369,Lower Portland,-33.835451899999995,151.2083011,Underground Espresso,-33.83985118600064,151.20765943790383,Coffee Shop
3370,Lower Portland,-33.835451899999995,151.2083011,Bitter Sweet,-33.838720249166045,151.20784340413869,Café
3371,Lower Portland,-33.835451899999995,151.2083011,Taruhachi Japanese Dining,-33.839112,151.20805,Japanese Restaurant
3372,Lower Portland,-33.835451899999995,151.2083011,Trio Cafe North Sydney,-33.838904,151.20872995,Café
3373,Lower Portland,-33.835451899999995,151.2083011,Rag and Famish Hotel,-33.836766536301454,151.20728160889018,Bar
3374,Lower Portland,-33.835451899999995,151.2083011,Ground Espresso,-33.837888172291485,151.20631624940137,Café
3375,Lower Portland,-33.835451899999995,151.2083011,Home Espresso,-33.83920440570278,151.20955969811908,Coffee Shop
3376,Lower Portland,-33.835451899999995,151.2083011,The Roots Espresso,-33.83953237583885,151.20767758512375,Café
3377,Lower Portland,-33.835451899999995,151.2083011,Rolls Vietnam,-33.838419601441764,151.20692153975207,Vietnamese Restaurant
3378,Lower Portland,-33.835451899999995,151.2083011,Bacino Bar,-33.83895433228469,151.2080703944028,Café
3379,Lower Portland,-33.835451899999995,151.2083011,Destination Roll,-33.839217695526486,151.2077932240947,Vietnamese Restaurant
3380,Lower Portland,-33.835451899999995,151.2083011,Pasta Pantry,-33.839408577342624,151.20687538576476,Café
3381,Lower Portland,-33.835451899999995,151.2083011,Anytime Fitness,-33.83771,151.2088,Gym
3382,Lower Portland,-33.835451899999995,151.2083011,JB Hi-Fi,-33.8391844938732,151.20880414322025,Electronics Store
3383,Lower Portland,-33.835451899999995,151.2083011,1st Sipzz,-33.83763133383706,151.20908381229214,Coffee Shop
3384,Lower Portland,-33.835451899999995,151.2083011,The Greens,-33.831770508977435,151.21113900413363,Bistro
3385,Lower Portland,-33.835451899999995,151.2083011,Woolworths Metro,-33.83772491552874,151.20716575516022,Grocery Store
3386,Lower Portland,-33.835451899999995,151.2083011,GG Espresso,-33.838587255528104,151.20644341924674,Coffee Shop
3387,Lower Portland,-33.835451899999995,151.2083011,Zealous,-33.83869986687309,151.20949954310032,Sandwich Place
3388,Lower Portland,-33.835451899999995,151.2083011,Meet @ 105,-33.83796528923844,151.2070421619766,Café
3389,Lower Portland,-33.835451899999995,151.2083011,Walker & Jones Coffee Traders,-33.839239,151.208742,Café
3390,Lower Portland,-33.835451899999995,151.2083011,Rustic Board,-33.83881,151.20922,Café
3391,Lower Portland,-33.835451899999995,151.2083011,Jetts 24 Hour Fitness,-33.83689014455151,151.20922017961126,Gym
3392,Lower Portland,-33.835451899999995,151.2083011,Fitness First,-33.83824565496533,151.2088906915441,Gym
3393,Lower Portland,-33.835451899999995,151.2083011,Boost Juice,-33.83876439358607,151.20787269136937,Juice Bar
